cat_name; act_name; act_id
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
dancing;Irish step dancing;980
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
lawn and garden;watering lawn or garden, standing or walking;116
miscellaneous;standing, talking in person;982
lawn and garden;watering lawn or garden, standing or walking;116
miscellaneous;standing, talking in person;982
lawn and garden;planting trees;697
lawn and garden;planting trees;697
miscellaneous;standing, talking in person;982
inactivity quiet/light;reclining;878
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
lawn and garden;watering lawn or garden, standing or walking;116
miscellaneous;reading;117
;;-1
;;-1
;;-1
;;-1
;;-1
miscellaneous;reading;117
miscellaneous;reading;117
miscellaneous;reading;117
;;-1
miscellaneous;reading;117
miscellaneous;reading;117
miscellaneous;reading;117
miscellaneous;sitting, studying, general, including reading andor writing, light effort;429
miscellaneous;reading;117
miscellaneous;reading;117
miscellaneous;reading;117
miscellaneous;reading;117
miscellaneous;reading;117
miscellaneous;reading;117
winter activities;operating snow blower, walking;495
;;-1
;;-1
;;-1
;;-1
;;-1
winter activities;operating snow blower, walking;495
winter activities;operating snow blower, walking;495
winter activities;operating snow blower, walking;495
winter activities;operating snow blower, walking;495
winter activities;operating snow blower, walking;495
;;-1
;;-1
;;-1
;;-1
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;kayaking, moderate effort;38
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;canoeing, on camping trip (Taylor Code 270);121
walking;backpacking;940
walking;backpacking;940
water activities;canoeing, portaging;521
water activities;canoeing, portaging;521
water activities;canoeing, portaging;521
water activities;canoeing, portaging;521
water activities;kayaking, moderate effort;38
water activities;kayaking, moderate effort;38
water activities;canoeing, portaging;521
water activities;kayaking, moderate effort;38
water activities;canoeing, portaging;521
water activities;canoeing, portaging;521
water activities;canoeing, portaging;521
water activities;canoeing, on camping trip (Taylor Code 270);121
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;canoeing, on camping trip (Taylor Code 270);121
water activities;canoeing, on camping trip (Taylor Code 270);121
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
walking;walking, general;944
walking;walking, general;944
occupation;manager, property;122
occupation;manager, property;122
occupation;manager, property;122
occupation;manager, property;122
occupation;manager, property;122
occupation;manager, property;122
;;-1
occupation;manager, property;122
occupation;manager, property;122
occupation;manager, property;122
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
water activities;canoeing, harvesting wild rice, knocking rice off the stalks;123
;;-1
;;-1
;;-1
;;-1
fishing and hunting;hunting, bow and arrow, or crossbow;36
fishing and hunting;hunting, bow and arrow, or crossbow;36
fishing and hunting;hunting, general;124
fishing and hunting;hunting, general;124
fishing and hunting;hunting, general;124
fishing and hunting;hunting, general;124
fishing and hunting;hunting, general;124
fishing and hunting;hunting, general;124
fishing and hunting;hunting, general;124
fishing and hunting;hunting, general;124
fishing and hunting;hunting, birds;860
fishing and hunting;hunting, birds;860
fishing and hunting;hunting, birds;860
